Product ID,Category,Sub-Category,Product Name
TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp
OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine
FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge"
OFF-PA-10003395,Office Supplies,Paper,Xerox 1941
OFF-AR-10000203,Office Supplies,Art,Newell 336
OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders
TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
OFF-PA-10000528,Office Supplies,Paper,Xerox 1981
TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger
OFF-PA-10002499,Office Supplies,Paper,Xerox 1890
TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge
OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page"
OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders"
FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry"
OFF-PA-10001800,Office Supplies,Paper,Xerox 220
OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset
FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,"
TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black
OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book
OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB
OFF-PA-10000061,Office Supplies,Paper,Xerox 205
OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"
OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders
OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive
FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs
TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount
TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server
TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
TEC-PH-10002115,Technology,Phones,Plantronics 81402
OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
OFF-PA-10002230,Office Supplies,Paper,Xerox 1897
TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse
TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer
FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish"
OFF-LA-10001175,Office Supplies,Labels,Avery 514
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray"
OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad"
TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired"
TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse
TEC-PH-10001615,Technology,Phones,AT&T CL82213
OFF-PA-10004475,Office Supplies,Paper,Xerox 1940
OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
OFF-PA-10004255,Office Supplies,Paper,Xerox 219
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes
TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4
TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS)
OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book
OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope
TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope
OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil
FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames
OFF-PA-10000556,Office Supplies,Paper,Xerox 208
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame
TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors
FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders
OFF-PA-10003919,Office Supplies,Paper,Xerox 1989
OFF-LA-10002043,Office Supplies,Labels,Avery 489
OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages"
OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener
FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock"
TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.
OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers
FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
OFF-PA-10003739,Office Supplies,Paper,Xerox 1969
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
OFF-PA-10001937,Office Supplies,Paper,Xerox 21
OFF-LA-10003077,Office Supplies,Labels,Avery 500
OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963
TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print
OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels
OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters
OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File
TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural"
TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs
OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"
TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner
FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats
FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12"""
OFF-PA-10003823,Office Supplies,Paper,Xerox 197
TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black
TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"
OFF-PA-10002558,Office Supplies,Paper,Xerox 1938
OFF-PA-10003309,Office Supplies,Paper,Xerox 211
OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock"
OFF-PA-10000308,Office Supplies,Paper,Xerox 1901
FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow"
TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White"
OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File
TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case
FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame
TEC-PH-10004531,Technology,Phones,AT&T CL2909
OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton"
TEC-MA-10001856,Technology,Machines,Okidata C610n Printer
FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
OFF-PA-10002709,Office Supplies,Paper,Xerox 1956
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
OFF-ST-10003221,Office Supplies,Storage,Staple magnet
FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""
OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum
FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order"
OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack"
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips
